,Text,TextEng
334,"Nikuba, bisa bikin ferrari seirit supra..  😂😂😂😂😂","Nikuba, can make a Ferrari as efficient as a supra.. 😂😂😂😂😂"
335,Usulan saya untuk bapak penemu NIKUBA segera uruskan kewarganegaraan pindah ke itali pak,"My suggestion is for the founder of NIKUBA to immediately arrange citizenship to move to Italy, sir"
336,"Coba dipelajari lagi netizen, teknologi kek  nikuba ini udah ada, yang jadi masalah itu gaefisien karena sumber energi bukan dari air tapi aki, ada klaim katanya 1 L air bisa jalan ampe 500 KM, sulit sih gamasuk akal kalau secara sains, keburu abis akinya","Try to learn more from netizens, this technology, like Nikuba, already exists, the problem is that it is inefficient because the source of energy is not water but batteries, there are claims that 1 liter of water can run up to 500 KM, it's difficult doesn't make sense scientifically, the battery runs out in a hurry"
337,"Ini saya ingatkan kepada bpak penemu nikuba Indonesia kalau ada undangan dari luar negeri jangan langsung datang selidikin dulu yang mengundang demi menjaga keselamatan, ingat sejarah dari luar negeri yg menemukan air bisa di jadikan bahan bakar mobil dan motor akhirnya dibunuh, pembunuhnya sampai sekarang masih misteri, ini saya sekedar mengingatkan, seandainya emang terealisasikan nikuba ini banyak negara yang kena dampak krisis ekonomi apa sebab banyak negara yang mengandalkan pendapatannya dari minyak bumi.","I remind the founder of nikuba Indonesia, if there is an invitation from abroad, don't come right away. Investigate the invitee first in order to maintain safety. Remember, history from abroad found that water could be used as fuel for cars and motorcycles. They were eventually killed. The killer is still a mystery. I'm just reminding you, if Niuba were really realized, many countries would be affected by the economic crisis, because many countries rely on oil for their income."
338,"Nikuba temuan orang itu is hoax, nikuba sejak dulu sudah ada, bahkan mesin nya banyak yg dijual di bukalapak","Nikuba that this person found is a hoax, Nikuba has been around for a long time, and many machines are even being sold on Bukalapak"
339,Mantap pak lebih baik jual NIKUBA di luar negri dari pada jual di indonesia gak di hargai sama pemerintah pusat kan mereka tidak pernah dukung anak bangsa yang menciptkan teknologi canggih pemerintah pusat malah dukung pejabat KORUPSI REAL NO HOAX.....malah di hargai negara eropa dan negara barat karya anak bangsa indonesia lebih berharga jual nya.....,"Great, sir, it's better to sell NIKUBA abroad than to sell it in Indonesia, isn't it appreciated by the central government, right? and the work of the children of the Indonesian nation in the west is more valuable for sale....."
340,"Komunikasi Lembaga Negara RI harus lebih diperbaiki.
Karena menurut informasi pak Aryanto (Cirebon), sang periset NIKUBA, Beliau merasa sudah dibantai habis-habisan oleh pihak BRIN?
Mengapa bukan dialog konstruktif? Kenapa malah ""bantai habis-habisan""?
Inikan bukan etika ilmu pengetahuan?","RI State Institution communication must be further improved.
Because according to information from Mr. Aryanto (Cirebon), the NIKUBA researcher, he felt that he had been completely slaughtered by BRIN?
Why not constructive dialogue? Why even ""kill all over""?
Isn't this the ethics of science?"
341,"Itulah alasan bangsa ini tidak maju.mereka tidak butuh orang"" hebat ,justru orang"" jahat yang mereka inginkan","That is the reason this nation is not progressing. They don't need great people, instead they want bad people"
342,"Menurut saya, teknologi NIKUBA Ini bisa menjadi teknologi dengan energi terbarukan dengan PERTAMINA sebagai pelopor Perusahaan sumber daya energi. Inovasi penting dilakukan untuk terus menguntungkan perusahaan. Teknologi ini juga bisa memajukan perekonomian Indonesia dengan menggantikan BBM ditengah naik nya harga BBM tsb.","In my opinion, NIKUBA technology can be a technology with renewable energy with PERTAMINA as a pioneer in energy resources companies. Innovation is important to continue to benefit the company. This technology can also advance the Indonesian economy by replacing fuel amid rising fuel prices."
343,"4G aja bisa berjaya di Jepang,...
Mesti Nikuba mengikutinya dengan berjaya di Italia","4G can only succeed in Japan,...
Nikuba must have followed suit with success in Italy"
344,Nikuba ini musuhnya Mafia Migas. Wkwkwk,Nikuba is the enemy of the Migas Mafia. Hahaha
345,"nasib Nicuba d jual lalu kantongin 15M, lalu smua jdi senang","Nicuba's fate was sold and pocketed 15M, then everyone was happy"
346,"Ngakunya lembaga pengembangan riset tapi ada penemuan seperti nikuba oleh anak bangsa diluar lingkungan mereka kok nggak diteliti dulu secara mendalam main tolak aja mengatakan nggak masuk akal,sedang orang luar langsung melirik,maka nggak maju2 nggak percaya sama kemampuan bangsa sendiri karena udah kemakan doktrin luar sono,bagus presidennya orang hebat yang menggalakkan hilirisasi.","Admittedly, the research development institute, but there were discoveries like nikuba by children of the nation outside their environment, how come they didn't research it in depth first, just refused to say it didn't make sense, while outsiders immediately glanced at it, so they didn't move forward, they didn't believe in the ability of the nation itself because it had already eaten foreign doctrines. , it's good that the president is a great person who promotes downstreaming."
347,"Muhammadiyah menggunakan hisab, menuju kalender Islam global dinyinyir sama BRIN. Sekarang NIKUBA dinyinyir sama BRIN.","Muhammadiyah uses reckoning, leading to a global Islamic calendar insinuated by BRIN. Now NIKUBA is synonymous with BRIN."
348,ESEMKA LAH....NIKUBA LAH...NAKORBA LAH....MACAM MACAM LAH....BUBAR LAH.... 🤣🤣🤣🤣🤣🤣🤣🤣🤣,ESEMKA LAH.... NIKUBA LAH... NAKORBA LAH.... KIND OF KIND.... DISPOSAL LAH.... 🤣🤣🤣🤣🤣🤣🤣🤣🤣
349,"Ferrari ingin dpt gratis aja.... Setelah melihat presentasi di itali, belum tertarik utk beli teknologi nikuba...
Seandainya suatu saat Ferrari tertarik membeli, sebaiknya pak misel didampingi negiator yg capabel agar pak misel dan keturunannya tetap menerima rolyalty meski pak misel sudah tiada...","Ferrari just wants to get it for free... After seeing the presentation in Italy, I'm not interested in buying Nikuba technology...
If one day Ferrari is interested in buying, Mr. Misel should be accompanied by a capable negotiator so that Mr. Misel and his descendants will still receive royalty even though Mr. Misel is gone..."
350,yang mendukung nikuba pasti gak tau apa itu nikuba?. asal baxot gak paham konsep nya. nikuba itu hoax.,those who support nikuba certainly don't know what nikuba is? as long as baxot doesn't understand the concept. nikuba is a hoax.
351,Nikuba seperti scam ya,Nikuba is like a scam huh
352,Sebenarnya keuntungan membeli hak nikuba bukan hanya tentang mengubah air jdi bahan bakar.. tpi juga di dlm mesin itu ada ilmu2 baru yg belum banyak d ketahui rahasianya,"Actually, the advantage of buying nikuba rights is not only about converting water into fuel.. but also that inside the machine there are new sciences that not many people know the secrets of."
353,"Lanjutkan pak, klo BRIN mau juga teknologi NIKUBa nya jual aja 20 M pak.. 😅","Continue sir, if BRIN also wants NIKUBa technology, just sell it for 20 billion, sir.. 😅"
354,Yakin nikuba bisa geser konsorsium besar .....takutnya yg nemunnikuba segera hilang dari bumi,I'm sure Nikuba can move the big consortium..... I'm afraid those who are nemunnikuba will soon disappear from the earth
355,Indonesia gak bakalan mampu mengembangkan teknologi nikuba....,Indonesia will not be able to develop nikuba technology....
356,"Anak bangsa dibidang teknologi yg baik kayaknya bpk bj habibi,cuma saat nikuba ditemukan bj habibi sdh tua dn jg tdk dipakai secara tepat olenh bagsa ini.yg mana bangsa ini tdk butuh orang baik dn cerdas tp butuh pejabat yg bejat dn siap utk diajak kerja sama korupsi","A nation's son in the field of good technology, I think Mr. BJ Habibi, only when Nikuba was found that BJ Habibi was old and also not being used properly by this nation. Which is why this nation doesn't need good and smart people, but officials who are depraved and ready to work with corruption"
357,Nikuba mah biasa yg luar biasa mobil esemka yg war biasa ...,"Nikuba is an ordinary, extraordinary car, an ordinary esemka car ..."
358,Orang2 dalam negri sibuk dengan urusan2 urusan2 sendiri dan kelompok2 nya sehingga orang2 cerdas luar negri mau mengundang NIKUBA,Domestic people are busy with their own affairs and their groups so intelligent foreign people want to invite NIKUBA
359,"Jangankan nikuba, stadion jis saja yang jelas jelas karya anak bangsa, ada aja sekelompok mafia yang menjelek jelekan  bahkan mau merusak stadionnnya","Never mind Nikuba, the JIS stadium is clearly the work of the nation's children, there are just a group of mafia who insult and even want to destroy the stadium"
360,"Yah belagu amat dan berani banget nih bapak , ricky nelson aja 14 paten motor listrik dan habibie 50 paten penerbangan   gak dihargai juga ,bapak ini cuma 1 paten nicuba ,anda belum tahu seberapa bebal negri ini.😂😂","Well, you are very arrogant and very brave, sir, Ricky Nelson has 14 electric motorbike patents and 50 aviation patents, Habibie is not appreciated either, this gentleman only has 1 nicuba patent, you don't know how stupid this country is.😂😂"
361,"BRIN terlibat perang dagang oleh pengusaha minyak bumi... Makanya tdk mau mengakui NIKUBA, bisa bangkrut nanti industri BBM...","BRIN is involved in a trade war by oil entrepreneurs... That's why they don't want to recognize NIKUBA, the fuel industry could go bankrupt later..."
362,tolol yg percaya nikuba bisa gantiin mesin diesel 😂,any idiot who believes nikuba can replace a diesel engine 😂
363,"Betul ini adalah teknologi lama yg pemerintah pun sebetulnya sedang mengembangkan juga. Jika memang teknologi ini jalan, kenapa tidak diuji secara ilmiah aja bareng2 sama ahli di Indonesia. 
Klo nikuba ini jalan, dan jika saya adalah penemu nikuba, langkah selanjutnya yang pasti akan saya lakukan adalah buat Genset bahan bakar air. Pasti sangat gampang dong, kan prinsip kerjanya sangat mirip.
Jika memang jalan, harusnya pak misel nantinya bisa jadi orang paling kaya diindonesia.
Jadi penemu itu memang sulit, apalagi sesuatu yang baru. Apabila memang yakin bisa, tantang saja semuanya untuk pembuktian.","Yes, this is an old technology that the government is actually developing as well. If this technology really works, why not just scientifically test it together with experts in Indonesia.
If Nikuba works, and if I were the founder of Nikuba, the next step that I would definitely take is to build a water-fueled generator. It must be very easy, the working principle is very similar.
If it does work, Pak Misel should later become the richest person in Indonesia.
Being an inventor is indeed difficult, let alone something new. If you really believe you can, just challenge everything for proof."
364,Klo masih tetep pake bbm itu namanya bukan alternatif. Apakah nikuba 100% pake air,"If you still use BBM, it's not an alternative. Does nikuba use 100% water?"
365,"mungkin biayanya pake nikuba lebih mahal dari bbm, karna komposisinya bukan air saja dll","maybe the cost of using Nikuba is more expensive than fuel, because the composition is not just water etc"
366,Keren ...p Misel..... bisa jadi bukan hanya 'Nikuba' yg spt ini disikapinya.,Cool...p Misel..... maybe it's not only 'Nikuba' that he addresses like this.
367,"8:17  gak tau malu ajig, tau2 nongol 😂
Setelah orang BRIN membantai habis2an NIKUBA 😂","8:17 I don't know shame, you know it's showing up 😂
After the BRIN people massacred NIKUBA 😂"
368,"Klu nikuba di tinggkatkan,,   bisa di rigikan oligarki🤣","If Nikuba is increased, it can be irritating to the oligarchs🤣"
369,"BRIN Indonesia lebih enak di korupsi aja uangnya, dari pada mengembangkan potensi karya anak bangsa. Kan lebih enak,
Biasanya orang BRIN itu klo ada indikasi seperti kasus NiKuBa adalah orang-orang pesanan, yg tak wajib punya keahlian.","BRIN Indonesia is more comfortable just corrupting the money, rather than developing the potential of the nation's children. it's better,
Usually the BRIN people, if there are indications like the NiKuBa case, are order people, who don't have to have expertise."
370,"Setelah di ""kedipin"" Ferrari......
Baru Pemerintah ikut cawe-cawe. ....!!!

Sudah Pak, kerja bareng ORANG LUAR saja, anda akan LEBIH DI HARGAI.

Kalo ntar Nikuba Mendunia dan benar-benar bisa di aplikasikan dengan Pas dan Sempurna......gw yakin akan ada yg cawe-cawe....

Belajar dari sejarah Mobil Listrik Nasional.......
Belajar dari sejarah Ricky Elson......","After being ""flickered"" Ferrari......
Only the government joined cawe-cawe. ....!!!

That's it sir, just work with OUTSIDE PEOPLE, you will be MORE APPRECIATED.

In the future, Nikuba will go global and can really be applied properly and perfectly...... I'm sure there will be people who are good at it....

Learn from the history of the National Electric Car.......
Learn from the history of Ricky Elson......"
