,Text,TextEng
480,"HHO Generator kok dibilang pengganti BBM, secara sains mesin hanya akan bergerak kalau ada hidrogen dan nikuba nyatanya hanya menghasilkan sedikit hidrogen dan kendaraan akan tetap menggunakan BBM. Jadi gini ya Misel, kalau niru produk orang yo gak usah bacot dah ya. Jelas, mesin nikuba diciptakan 2017 tapi kok mirip dengan yang dibikin Joko Energy yang diciptakan 2010 ya?🤣🤣😂","How come the HHO Generator is said to be a substitute for fuel, scientifically the engine will only move if there is hydrogen and in fact the nikuba only produces a small amount of hydrogen and the vehicle will still use fuel. So, Misel, if you imitate other people's products, you don't have to talk about it. Obviously, the nikuba machine was created in 2017 but how come it's similar to the one made by Joko Energy which was created in 2010 huh?🤣🤣😂"
481,Dipatenkan segera sebelum diambil toyota,Patented soon before Toyota took it
482,Kenapa tidak di PATENKAN  ?,Why not patented?
483,"Kayak gk tau negara wakanda..
Kalo bisa masyarakat hidup susah 🤡..
Para pejabat hidup penuh kemewahan.😅","It's like you don't know the country of Wakanda..
If people can live hard 🤡..
Officials live in luxury"
484,Masaaa.... 😂😂😂,Masaaa.... 😂😂😂
485,"Takut disaingin produk pemerintah oleh nikuba takut rugi 😂😂😂😂
Lanjutkan cita²mu pak nikuba Indonesia tidak mengakui tetapi luar negara mengakui keahlian anda
Tetap semangat pak❤
Pak nikuba dibantai habis oleh brin wajar anda jual ke luar negeri....wkwkwk","Fear of being wanted by government products by Nikuba afraid of loss 😂😂😂😂
Continue with your dreams, Mr. Nikuba. Indonesia does not recognize it, but foreign countries recognize your expertise
Keep up the spirit sir❤
Mr. Nikuba was slaughtered by brin, it's only natural for you to sell it abroad....wkwkwk"
486,"Ini bukan tentang negara RI menolak atau negara lain menerima ,tetapi lebih ke POLITIK INTERNASIONAL/money global / masih ada susunan yg lain, 
Bahkan sebelum beliau pun juga ada yg sudah menemukan tetapi hilang begitu saja, bahkan masih banyak penemuan lain yang masih disenyapkan atau bahkan tidak ter realisasikan karna dampak ke global, saya kira seperti itu.","This is not about the Republic of Indonesia rejecting or accepting other countries, but more about INTERNATIONAL POLITICS / global money / there are still other arrangements,
Even before he was also found there are those who have found it but just disappeared, there are even many other discoveries that are still hidden or even not realized because of the global impact, I think like that."
487,"Indonesia selalu menelantarkan orang"" nya sendiri yang sangat berbakat.!",Indonesia always neglects its very talented people!
488,BRIN spertinya ga ada kepentingan buat tidak mengakui alat ini selain memang belum pantas diaplikasikan,BRIN doesn't seem to have any need to disavow this tool other than that it's not appropriate to use it yet
489,Ini teknologi overclaim. Bohong. Dan jangan sampai kalian tertipu.,This is overclaim technology. Lie. And don't be fooled.
490,NAMANYA INDONESIA BRIN MAH JUGA KORUPSI. NEGARA KORUPSI NEGARA KONFLIK AGAMA KAPAN MAJU,THE NAME IS INDONESIA BRIN MAH ALSO CORRUPTION. CORRUPTION COUNTRY COUNTRY RELIGIOUS CONFLICT WHEN WILL ADVANCE
491,BRIN INI GUNANYA APA,WHAT DOES THIS BRIN USE
492,"ngegas dulu, mikir belakangan","push first, think later"
493,"Berita terkini,pembuat nikuba ini sekarang menyesal telah melakukan perjalanan ke Italia, karena di sana tidak ada kejelasan tentang nikuba ini dan media di Indonesia tidak memberitakan secara lengkap hanya setengah setengah, sehingga terjadi mis informasi di masyarakat ,
Ujung ujungnya masyarakat semakin tidak percaya dengan pemerintah Indonesia.","Latest news, the maker of this nikuba now regrets having traveled to Italy, because there is no clarity about this nikuba and the media in Indonesia do not report in full, only half and half, resulting in misinformation in society,
In the end, people increasingly distrust the Indonesian government."
494,"Yang terjadi di Indonesia adalah, Nikuba memang penemuan baru dan bagus untuk teknologi di masa depan. Mungkin di Indonesia belum ada teknologi yang mampu menerapkan nikuba dalam industri otomotif karena ini bisa dikatakan sumber energi yang baru ditemukan",What happened in Indonesia was that Nikuba was indeed a new and good invention for future technology. Maybe in Indonesia there is no technology capable of applying nikuba in the automotive industry because this can be said to be a newly discovered energy source
495,Kalo misal penemuan ini benar malah melawan hukum termodinamika 😁,"If for example this discovery is true, it even violates the laws of thermodynamics 😁"
496,BRIN TOLOLL,BRIN TOOLLL
497,"Sy sangat mendukung Pak, tapi yg penting bukan ""PENGAKUAN"" tapi ""KEBENARAN"" krn ini berada dlm hukum Fisika dan Bapak bisa dapat Hak Patennya.","I really support you sir, but the important thing is not ""CONFESSION"" but ""THE TRUTH"" because this is within the laws of physics and you can get the patent."
498,"kandang di kasih me brin.
paling"" cuma dicontek doang.","the cage was given to me brin.
at most, just cheat."
499,Hoax😂,Hoax😂
500,gegara negaraku di gilir 5 taon sekali sebagai ajang korupsi bergilir,The state of my country is rotated once every 5 years as a place for rotating corruption
501,bermodalkan air,capitalize on water
502,"Antara pak Misel dan BRIN saya fifty fifty saja; sebaiknya berikan saja kesempatan untuk pak Misel membuktikan secara ilmiah hasil reset dan temuannya tsb hingga final dan dapat menyimpulkan suatu keputusan yg tepat mengenai bahan bakar hidrogen ini.
Pak Misel sepertinya juga tidak berterus terang secara terbuka ketika orang Italy menanyakan dan ingin membuktikan termuan ini, disini letak keraguan saya...","Between Pak Misel and BRIN, I'm only fifty fifty; It's best to just give Mr. Misel the opportunity to scientifically prove the results of the reset and his findings until they are final and be able to conclude an appropriate decision regarding this hydrogen fuel.
Mr. Misel also doesn't seem to be openly honest when the Italians ask and want to prove this finding, here lies my doubt..."
503,BRIN..? jadi keinget drone kombatan PUYUH HITAM yg gak jelas. Sampe kiamat pun lembaga ini selalu gagal dan negara buang2 uang utk brin ini,"BRIN..? reminds me of the obscure BLACK Quail combat drone. Until the end of the world, this institution always fails and the country wastes money on this brin"
504,"Intinya tetap tentang uang 😅
Sudah kayak dji sam soe din 🤭","The point is still about money 😅
Already like dji sam soe din 🤭"
505,Nikuba digoreng saja terus menjelang pemilu.,Nikuba just fried all the time before the election.
506,Preett nikuba . Banyak hoax nya,Preett nikuba . Lots of hoaxes
507,"Ini takedown aja , yang komen kebanyakan gak mau cari literasi lain . Yang tertarik itu vendor alias rekanan biaa jadi rekanan kontraktor atau prinsipal. Pelajari dulu baru komen .","This is just a takedown, most of those who comment don't want to look for other literacy. Those who are interested are vendors, alias partners, who can become contractor partners or principals. Learn first before commenting."
508,"Penyakit nya pemerintah dari dulu, pada sibuk korupsi soalnya. Kita jadi gak punya produk kebanggaan sendiri. Mengenaskan","The government has always been sick, it's been busy with corruption. We don't have a product to be proud of ourselves. It's pathetic"
509,Di Indonesia pasti dikorup jadi lebih baik di luar negeri aja,"In Indonesia, it's definitely corrupted, so it's better abroad"
510,"Ciptain teknologil yg luar biasa eh ....malah diolok olok giliran negara lain berminat eh ikut nimbrung negara konoha memang mantaap. Proyek abal abal didanai disunat,  nasib nasib negara konoha","Create an extraordinary technology, eh .... even being made fun of when other countries are interested, eh, joining the country of Konoha is really good. The abal abal project was funded by circumcision, the fate of the Konoha state"
511,"Pemerintah wajib nih mengajak bapak misel beri beliau kompensasi dan wajib mngembangkn di indonesia sj kok indonesia meremehkn dngan orang sperti npk misel ini,klo sdh di ambil negara luar baru nanti nyesal indonesia jangan smpai bapak misel dboyong orang luar negri sngat bodoh indonesia smpai bpk misel di ambil perusahaan luar",The government is obligated to invite Mr. Misel to give him compensation and is obliged to develop in Indonesia. get an outside company
512,Tidak ada yg salah bila Indonesia belum tertarik pada teknologi nikuba saat ini. Mari kita berpikir dgn jernih. Bagi nitizen yg tidak memahami cara kerja nikuba ga usah banyak bacot dan sok nasionalis. Pahami dulu cara kerjanya dgn jelas baru komen.,"There is nothing wrong if Indonesia is not interested in Nikuba technology at this time. Let's think clearly. For netizens who don't understand how Nikuba works, there's no need to talk a lot and pretend to be nationalist. First understand how it works clearly then comment."
513,"Secara prinsip memang proses hidrolisa cost nya lebih besar. Modifikasi atas prinsip hidrolisa, adalah tantangan yg dilakukan dan ditemukan oleh pak Arianto","In principle, the hydrolysis process costs more. Modification of the principle of hydrolysis, is a challenge that was carried out and discovered by Mr. Arianto"
514,"Ya gk dihargai dan mestinya dijegal lah....org Pemerintah lagi bisnis BBm sma rakyat,nanti bisnis BBMnya anjlok donk.","Yes, it's not appreciated and it should be tackled."
515,ujung2nya jadi dewa kipas versi otomotif,in the end it becomes an automotive version of the fan god
516,HOAX,HOAX
517,semangat pak. Cari lah tempat dimana kecerdasan bapak di hargai🔥🔥💪,keep spirit sir Find a place where your intelligence is appreciated 🔥🔥💪
518,BRIN mau ngejegal tuh ikut ke itali,BRIN wants to prevent him from going to Italy
519,"udh ngk di har gai, dulu di nyinyirin sama lembaga yg ktnya punya otak, ehhh ternyata ngk ada otk nya","I've never been respected, I used to be ridiculed by institutions that said they had brains, ehhh it turns out they don't have brains"
520,"Pemerintah Indonesia yang didukung dan dilindungi orang-orang koruptor 😅😅😅.. Karna kalau mereka gak dukung dan lindungi, bahaya aib pemerintah Indonesia banyak yang terumbar 😅","The Indonesian government which is supported and protected by corrupt people 😅😅😅.. Because if they don't support and protect, the danger of disgrace to the Indonesian government will be exposed 😅"
521,"Udah dipanggil org luar negeri aja baru pada pengen lu, kemarin2 kmn aja lu pada, hahaha","I've been called by foreign people and just wanted you, yesterday where did you go, hahaha"
522,Orang luar suka inovasi kalau dalam negri lebih banyak nyinyir nya ketimbang ikut men suport😢,Outsiders like innovation if in the country they sneer at it more than they support it😢
523,"Inilah kelemahan negara ini, kurang bisa menghargai karya anak bangsa, klu bukan kita siapa lagi...","This is the weakness of this country, not being able to appreciate the work of the nation's children, if not us who else..."
524,Kemurahan lah 15 M pak untuk sekelah Ferrari,The generosity of 15 M sir for a Ferrari class
525,padahal sistemnya merugi tapi banyak yg overproud,even though the system is losing money but many are overproud
526,Klo mau pembuktian motor di lucuti..tanpa tank BBM..dan uji langsung air mineral secara real tanpa settingan..klo boleh jujur sya punya mesin tenaga generator sudah aktif di uji coba di mesin real..tanpa bmm ..karena air menimbulkan korosi yg kuat tidak bisa untuk jangka panjang.,"If you want to prove that the motor has been dismantled... without a fuel tank... and a direct test of mineral water in real terms without settings... if I can be honest, I have an active generator power engine tested on a real engine... without BMM... because water corrodes strong can not for the long term."
527,Bagaimana negara mau maju penemuan anak bangsa tidak di hargai di negrii sendiri......!!!????,"How can a country want to progress, the invention of the nation's children is not appreciated in its own country......!!!????"
528,Media harus netral. Undang pihak lipi untuk prescon,The medium must be neutral. Invite lipi for prescon
529,"BRIN harusnya memfasilitasi. ini saya jadi berpikir, i","BRIN should facilitate. this makes me think, i"
530,"Itulah ORANG "" YANG SOMBONG tidak mau menghargai KARYA"" ANAK BANGSA, bagaimana INDONESIA akan MAJU","That's an ARROGANT PEOPLE who don't want to appreciate the work of NATION'S CHILDREN, how will INDONESIA ADVANCE"
